,Player,Tm,Age,G,GS,Att_Rush,Yds (Rush),Y/A,TD (Rush),Tgt,Rec,Yds_Rec,Yds_per_rec,TD (Rec),Fmb,FL,TD,2PM,2PP,PPR,Total_Snaps,Avg Snaps,TM SNAP %,PPR_PassAtt,PPR_Rush,PPR_RushAtt,Tot_PPR_Rec,PPR_Tgt,Tgt_gm,PPR_Rec,PPR_Snap,Year,PPR_Yards_Only
2118,CODY HOLLISTER,TEN,28.0,3.0,1.0,0.0,0.0,,0.0,7.0,4.0,33.0,8.25,0.0,0.0,0.0,0.0,0.0,0.0,7.3,147,49,68.7,,0.0,,7.300000000000001,1.042857142857143,2.333333333333333,1.825,0.0496598639455782,2021,3.3000000000000003
2120,TRENTON IRWIN,CIN,26.0,7.0,0.0,0.0,0.0,,0.0,5.0,2.0,34.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,83,11,8.1,,0.0,,5.4,1.08,0.7142857142857143,2.7,0.0650602409638554,2021,3.4000000000000004
2121,JAKE KUMEROW,BUF,29.0,15.0,2.0,0.0,0.0,,0.0,6.0,2.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,116,7,9.7,,0.0,,4.800000000000001,0.8000000000000002,0.4,2.4000000000000004,0.0413793103448275,2021,2.8000000000000003
2126,MIKE STRACHAN,IND,24.0,6.0,0.0,0.0,0.0,,0.0,3.0,2.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,62,12,5.6,,0.0,,4.6,1.5333333333333332,0.5,2.3,0.0741935483870967,2021,2.6
2128,CODY WHITE,PIT,23.0,15.0,0.0,0.0,0.0,,0.0,6.0,5.0,33.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,8.3,77,5,7.3,,0.0,,8.3,1.3833333333333335,0.4,1.66,0.1077922077922078,2021,3.3000000000000003
2129,SETH WILLIAMS,DEN,21.0,2.0,1.0,0.0,0.0,,0.0,1.0,1.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,49,24,25.9,,0.0,,4.4,4.4,0.5,4.4,0.0897959183673469,2021,3.4000000000000004
2135,DAVION DAVIS,HOU,25.0,2.0,1.0,0.0,0.0,,0.0,3.0,1.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,21,10,3.7,,0.0,,2.7,0.9,1.5,2.7,0.1285714285714286,2021,1.7000000000000002
2138,TYRON JOHNSON,2TM,25.0,10.0,0.0,0.0,0.0,,0.0,5.0,2.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,69,6,7.4,,0.0,,3.6,0.72,0.5,1.8,0.0521739130434782,2021,1.6
2139,MARCUS KEMP,KAN,26.0,16.0,0.0,0.0,0.0,,0.0,5.0,2.0,24.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,75,4,6.3,,0.0,,4.4,0.8800000000000001,0.3125,2.2,0.0586666666666666,2021,2.4000000000000004
2140,KEITH KIRKWOOD,CAR,27.0,3.0,0.0,0.0,0.0,,0.0,7.0,3.0,17.0,5.67,0.0,0.0,0.0,0.0,0.0,0.0,4.7,74,24,35.2,,0.0,,4.7,0.6714285714285715,2.333333333333333,1.5666666666666669,0.0635135135135135,2021,1.7000000000000002
2143,DAZZ NEWSOME,CHI,22.0,3.0,1.0,0.0,0.0,,0.0,5.0,2.0,23.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,4.3,103,34,45.0,,0.0,,4.300000000000001,0.8600000000000001,1.6666666666666667,2.1500000000000004,0.0417475728155339,2021,2.3000000000000003
2147,DAVID SILLS,NYG,25.0,4.0,1.0,0.0,0.0,,0.0,6.0,2.0,17.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,3.7,98,24,37.1,,0.0,,3.7,0.6166666666666667,1.5,1.85,0.0377551020408163,2021,1.7000000000000002
2150,TYLAN WALLACE,BAL,22.0,17.0,1.0,0.0,0.0,,0.0,6.0,2.0,23.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,4.3,84,4,6.8,,0.0,,4.300000000000001,0.7166666666666668,0.3529411764705882,2.1500000000000004,0.0511904761904761,2021,2.3000000000000003
2153,TARIK BLACK,NYJ,23.0,1.0,0.0,0.0,0.0,,0.0,2.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19,19,41.3,,0.0,,2.0,1.0,2.0,2.0,0.1052631578947368,2021,1.0
2155,MILES BOYKIN,BAL,25.0,8.0,0.0,0.0,0.0,,0.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,35,4,3.6,,0.0,,1.6,1.6,0.125,1.6,0.0457142857142857,2021,0.6000000000000001
2158,KEKE COUTEE,IND,24.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,33,16,23.9,,0.0,,1.5,1.5,0.5,1.5,0.0454545454545454,2021,0.5
2160,FRANK DARBY,ATL,24.0,10.0,0.0,0.0,0.0,,0.0,4.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,20,2,1.9,,0.0,,2.4000000000000004,0.6000000000000001,0.4,2.4000000000000004,0.12,2021,1.4000000000000001
2164,MARVIN HALL,ATL,28.0,2.0,0.0,0.0,0.0,,0.0,1.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17,8,17.0,,0.0,,2.0,2.0,0.5,2.0,0.1176470588235294,2021,1.0
2168,ANDY ISABELLA,ARI,25.0,8.0,0.0,0.0,0.0,,0.0,1.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,30,3,2.6,,0.0,,2.3,2.3,0.125,2.3,0.0766666666666666,2021,1.3
2170,TOMMYLEE LEWIS,MIA,29.0,2.0,0.0,0.0,0.0,,0.0,2.0,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,3,1,2.2,,0.0,,1.7000000000000002,0.8500000000000001,1.0,1.7000000000000002,0.5666666666666667,2021,0.7000000000000001
2173,KIRK MERRITT,MIA,24.0,2.0,0.0,0.0,0.0,,0.0,3.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,11,5,5.3,,0.0,,2.3,0.7666666666666666,1.5,2.3,0.209090909090909,2021,1.3
2174,JAYDON MICKENS,2TM,27.0,11.0,0.0,0.0,0.0,,0.0,3.0,2.0,10.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,25,2,2.9,,0.0,,3.0,1.0,0.2727272727272727,1.5,0.12,2021,1.0
2175,STANLEY MORGAN,CIN,25.0,17.0,1.0,1.0,3.0,3.0,0.0,4.0,2.0,11.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,3.4,135,7,12.3,,0.3,0.3,3.1,0.775,0.2352941176470588,1.55,0.0251851851851851,2021,1.1
2182,CJ SAUNDERS,CAR,25.0,2.0,0.0,0.0,0.0,,0.0,2.0,2.0,11.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,3.1,15,15,20.8,,0.0,,3.1,1.55,1.0,1.55,0.2066666666666666,2021,1.1
2185,TYRELL WILLIAMS,DET,29.0,1.0,1.0,0.0,0.0,,0.0,3.0,2.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,39,39,26.2,,0.0,,3.4000000000000004,1.1333333333333335,3.0,1.7000000000000002,0.0871794871794871,2021,1.4000000000000001
2186,EASOP WINSTON,NOR,25.0,3.0,1.0,0.0,0.0,,0.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,14,4,7.7,,0.0,,1.5,1.5,0.3333333333333333,1.5,0.1071428571428571,2021,0.5
2188,ALEX BACHMAN,NYG,25.0,3.0,0.0,1.0,-3.0,-3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,30,10,16.8,,-0.3,-0.3,0.0,,,,-0.01,2021,0.0
2194,MAURICE FFRENCH,LAC,23.0,3.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2,0,1.1,,0.3,0.3,0.0,,,,0.15,2021,0.0
2204,RACEY MCMATH,TEN,22.0,9.0,0.0,0.0,0.0,,0.0,6.0,2.0,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8,106,11,16.0,,0.0,,2.8,0.4666666666666666,0.6666666666666666,1.4,0.0075471698113207,2021,0.8
2205,MALIK TAYLOR,GNB,26.0,10.0,0.0,0.0,0.0,,0.0,3.0,2.0,14.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1.4,32,3,3.5,,0.0,,3.4000000000000004,1.1333333333333335,0.3,1.7000000000000002,0.04375,2021,1.4000000000000001
2207,TRAVIS BENJAMIN,SFO,32.0,10.0,0.0,0.0,0.0,,0.0,5.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,-2.0,40,4,4.9,,0.0,,0.0,0.0,0.5,,-0.05,2021,0.0
2209,JJ KOSKI,LAR,25.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,-2.0,0,0,0.0,,0.0,,0.0,,,,,2021,0.0
2212,DIONTAE SPENCER,DEN,29.0,15.0,0.0,0.0,0.0,,0.0,4.0,1.0,-3.0,-3.0,0.0,2.0,2.0,0.0,0.0,0.0,-3.3,54,3,5.0,,0.0,,0.7,0.175,0.2666666666666666,0.7,-0.0611111111111111,2021,-0.30000000000000004
2216,DAVANTE ADAMS,GNB,28.0,14.0,14.0,0.0,0.0,,0.0,149.0,115.0,1374.0,11.95,18.0,1.0,1.0,18.0,0.0,0.0,358.4,774,55,74.49,,0.0,,360.4,2.418791946308725,10.642857142857142,3.1339130434782607,0.4630490956072351,2020,137.4
2218,TYREEK HILL,KAN,26.0,15.0,15.0,13.0,123.0,9.46,2.0,135.0,87.0,1276.0,14.67,15.0,1.0,0.0,17.0,0.0,0.0,328.9,881,55,55.1,,24.3,1.8692307692307693,304.6,2.256296296296296,9.0,3.5011494252873567,0.3733257661748013,2020,127.60000000000001
2229,STEFON DIGGS,BUF,27.0,16.0,15.0,1.0,1.0,1.0,0.0,166.0,127.0,1535.0,12.09,8.0,0.0,0.0,8.0,0.0,0.0,328.6,965,60,88.53,,0.1,0.1,328.5,1.9789156626506024,10.375,2.5866141732283463,0.3405181347150259,2020,153.5
2232,CALVIN RIDLEY,ATL,26.0,15.0,15.0,5.0,1.0,0.2,0.0,143.0,90.0,1374.0,15.27,9.0,1.0,1.0,9.0,1.0,0.0,281.5,822,54,73.26,,0.1,0.02,281.4,1.967832167832168,9.533333333333331,3.1266666666666665,0.3424574209245742,2020,137.4
2234,DK METCALF,SEA,23.0,16.0,16.0,0.0,0.0,,0.0,129.0,83.0,1303.0,15.7,10.0,1.0,1.0,10.0,0.0,0.0,271.3,515,32,96.26,,0.0,,273.3,2.1186046511627907,8.0625,3.2927710843373497,0.5267961165048544,2020,130.3
2236,JUSTIN JEFFERSON,MIN,21.0,16.0,14.0,1.0,2.0,2.0,0.0,125.0,88.0,1400.0,15.91,7.0,1.0,0.0,7.0,2.0,0.0,274.2,886,55,81.89,,0.2,0.2,270.0,2.16,7.8125,3.0681818181818183,0.3094808126410835,2020,140.0
2239,ADAM THIELEN,MIN,30.0,15.0,15.0,3.0,15.0,5.0,0.0,108.0,74.0,925.0,12.5,14.0,0.0,0.0,14.0,1.0,0.0,254.0,926,61,85.58,,1.5,0.5,250.5,2.3194444444444446,7.2,3.385135135135135,0.2742980561555075,2020,92.5
2240,MIKE EVANS,TAM,27.0,16.0,16.0,0.0,0.0,,0.0,109.0,70.0,1006.0,14.37,13.0,0.0,0.0,13.0,0.0,0.0,248.6,856,53,79.78,,0.0,,248.6,2.280733944954129,6.8125,3.551428571428572,0.2904205607476635,2020,100.60000000000001
2241,AJ BROWN,TEN,23.0,14.0,12.0,0.0,0.0,,0.0,106.0,70.0,1075.0,15.36,11.0,2.0,1.0,12.0,0.0,0.0,247.5,759,54,70.74,,0.0,,243.5,2.297169811320755,7.571428571428571,3.4785714285714286,0.3260869565217391,2020,107.5
2245,DEANDRE HOPKINS,ARI,28.0,16.0,16.0,1.0,1.0,1.0,0.0,160.0,115.0,1407.0,12.23,6.0,3.0,2.0,6.0,0.0,0.0,287.8,1043,65,92.3,,0.1,0.1,291.70000000000005,1.8231250000000003,10.0,2.536521739130435,0.275934803451582,2020,140.70000000000002
2247,TYLER LOCKETT,SEA,28.0,16.0,16.0,0.0,0.0,,0.0,132.0,100.0,1054.0,10.54,10.0,1.0,0.0,10.0,0.0,0.0,265.4,499,31,93.27,,0.0,,265.4,2.0106060606060603,8.25,2.654,0.5318637274549097,2020,105.4
2251,ALLEN ROBINSON,CHI,27.0,16.0,16.0,1.0,-1.0,-1.0,0.0,151.0,102.0,1250.0,12.25,6.0,0.0,0.0,6.0,0.0,0.0,262.9,911,56,85.06,,-0.1,-0.1,263.0,1.7417218543046358,9.4375,2.57843137254902,0.2885839736553238,2020,125.0
2253,ROBERT WOODS,LAR,28.0,16.0,16.0,24.0,155.0,6.46,2.0,129.0,90.0,936.0,10.4,6.0,2.0,1.0,8.0,0.0,0.0,245.1,999,62,89.28,,27.5,1.1458333333333333,219.6,1.702325581395349,8.0625,2.4400000000000004,0.2453453453453453,2020,93.60000000000001
2255,CHASE CLAYPOOL,PIT,22.0,16.0,6.0,10.0,16.0,1.6,2.0,109.0,62.0,873.0,14.08,9.0,3.0,1.0,11.0,0.0,0.0,214.9,692,43,62.97,,13.6,1.36,203.3,1.8651376146788992,6.8125,3.2790322580645164,0.3105491329479768,2020,87.30000000000001
2256,MARVIN JONES,DET,30.0,16.0,16.0,0.0,0.0,,0.0,115.0,76.0,978.0,12.87,9.0,0.0,0.0,9.0,0.0,0.0,227.8,940,58,89.78,,0.0,,227.8,1.9808695652173915,7.1875,2.997368421052632,0.2423404255319149,2020,97.80000000000001
2257,BRANDIN COOKS,HOU,27.0,15.0,15.0,0.0,0.0,,0.0,119.0,81.0,1150.0,14.2,6.0,0.0,0.0,6.0,0.0,0.0,232.0,801,53,81.82,,0.0,,232.0,1.949579831932773,7.933333333333334,2.8641975308641974,0.2896379525593008,2020,115.0
2262,DJ MOORE,CAR,23.0,15.0,14.0,2.0,22.0,11.0,0.0,118.0,66.0,1193.0,18.08,4.0,0.0,0.0,4.0,0.0,0.0,211.5,836,55,81.01,0.0,2.2,1.1,209.3,1.773728813559322,7.866666666666666,3.1712121212121214,0.2529904306220095,2020,119.30000000000001
2263,KEENAN ALLEN,LAC,28.0,14.0,13.0,1.0,-1.0,-1.0,0.0,147.0,100.0,992.0,9.92,8.0,3.0,2.0,8.0,1.0,0.0,245.1,874,62,74.51,0.0,-0.1,-0.1,247.2,1.6816326530612244,10.5,2.472,0.2804347826086956,2020,99.2
2264,AMARI COOPER,DAL,26.0,16.0,15.0,6.0,14.0,2.33,0.0,130.0,92.0,1114.0,12.11,5.0,0.0,0.0,5.0,1.0,0.0,236.8,943,58,82.36,,1.4,0.2333333333333333,233.4,1.7953846153846154,8.125,2.5369565217391306,0.2511134676564157,2020,111.4
2267,CEEDEE LAMB,DAL,21.0,16.0,14.0,10.0,82.0,8.2,1.0,111.0,74.0,935.0,12.64,5.0,2.0,1.0,7.0,1.0,0.0,217.7,730,45,63.76,,14.2,1.4200000000000002,197.5,1.779279279279279,6.9375,2.668918918918919,0.2982191780821918,2020,93.5
2274,NELSON AGHOLOR,LVR,27.0,16.0,13.0,0.0,0.0,,0.0,82.0,48.0,896.0,18.67,8.0,0.0,0.0,8.0,0.0,0.0,185.6,731,45,67.56,,0.0,,185.6,2.2634146341463417,5.125,3.866666666666667,0.2538987688098495,2020,89.60000000000001
2275,JUJU SMITH-SCHUSTER,PIT,24.0,16.0,14.0,0.0,0.0,,0.0,128.0,97.0,831.0,8.57,9.0,3.0,1.0,9.0,1.0,0.0,234.1,923,57,83.99,,0.0,,234.1,1.82890625,8.0,2.4134020618556704,0.2536294691224268,2020,83.10000000000001
2277,TERRY MCLAURIN,WAS,25.0,15.0,15.0,2.0,30.0,15.0,0.0,134.0,87.0,1118.0,12.85,4.0,1.0,1.0,4.0,0.0,0.0,223.8,949,63,87.14,,3.0,1.5,222.8,1.6626865671641793,8.933333333333334,2.560919540229885,0.235827186512118,2020,111.80000000000001
2278,CURTIS SAMUEL,CAR,24.0,15.0,5.0,41.0,200.0,4.88,2.0,97.0,77.0,851.0,11.05,3.0,1.0,0.0,5.0,0.0,0.0,212.1,659,43,63.86,,32.0,0.7804878048780488,180.10000000000002,1.8567010309278356,6.466666666666667,2.338961038961039,0.3218512898330804,2020,85.10000000000001
2281,DIONTAE JOHNSON,PIT,24.0,15.0,13.0,3.0,15.0,5.0,0.0,144.0,88.0,923.0,10.49,7.0,2.0,1.0,7.0,0.0,0.0,221.8,733,48,66.7,,1.5,0.5,222.3,1.5437500000000002,9.6,2.526136363636364,0.3025920873124147,2020,92.30000000000001
2284,TEE HIGGINS,CIN,21.0,16.0,14.0,5.0,28.0,5.6,0.0,108.0,67.0,908.0,13.55,6.0,1.0,1.0,6.0,0.0,0.0,194.6,805,50,74.88,,2.8000000000000003,0.56,193.8,1.7944444444444445,6.75,2.892537313432836,0.2417391304347826,2020,90.80000000000001
2309,COLE BEASLEY,BUF,31.0,15.0,10.0,0.0,0.0,,0.0,107.0,82.0,967.0,11.79,4.0,0.0,0.0,4.0,0.0,0.0,207.5,680,45,62.39,4.8,0.0,,202.7,1.8943925233644856,7.133333333333334,2.471951219512195,0.3051470588235294,2020,96.7
2310,COREY DAVIS,TEN,25.0,14.0,12.0,0.0,0.0,,0.0,92.0,65.0,984.0,15.14,5.0,1.0,1.0,5.0,0.0,0.0,191.4,718,51,66.92,,0.0,,193.4,2.1021739130434782,6.571428571428571,2.9753846153846157,0.2665738161559888,2020,98.4
2311,CHRIS GODWIN,TAM,24.0,12.0,12.0,0.0,0.0,,0.0,84.0,65.0,840.0,12.92,7.0,1.0,0.0,7.0,0.0,0.0,191.0,675,56,62.91,,0.0,,191.0,2.273809523809524,7.0,2.9384615384615387,0.2829629629629629,2020,84.0
2312,BRANDON AIYUK,SFO,22.0,12.0,11.0,6.0,77.0,12.83,2.0,96.0,60.0,748.0,12.47,5.0,0.0,0.0,7.0,0.0,0.0,184.5,728,60,66.54,,19.7,3.283333333333333,164.8,1.7166666666666668,8.0,2.746666666666667,0.2534340659340659,2020,74.8
2313,MARQUISE BROWN,BAL,23.0,16.0,14.0,1.0,1.0,1.0,0.0,100.0,58.0,769.0,13.26,8.0,0.0,0.0,8.0,0.0,0.0,183.0,802,50,78.09,,0.1,0.1,182.9,1.829,6.25,3.153448275862069,0.2281795511221945,2020,76.9
2316,COOPER KUPP,LAR,27.0,15.0,12.0,4.0,33.0,8.25,0.0,124.0,92.0,974.0,10.59,3.0,1.0,1.0,3.0,0.0,0.0,208.7,841,56,75.16,,3.3000000000000003,0.8250000000000001,207.4,1.6725806451612903,8.266666666666667,2.2543478260869567,0.2481569560047562,2020,97.4
2318,JARVIS LANDRY,CLE,28.0,15.0,14.0,4.0,10.0,2.5,1.0,101.0,72.0,840.0,11.67,3.0,2.0,0.0,4.0,0.0,0.0,188.0,699,46,65.88,1.74,7.0,1.75,174.0,1.7227722772277227,6.733333333333333,2.4166666666666665,0.2689556509298998,2020,84.0
2321,TYLER BOYD,CIN,26.0,15.0,8.0,5.0,49.0,9.8,0.0,110.0,79.0,841.0,10.65,4.0,1.0,0.0,4.0,0.0,0.0,192.6,746,49,69.4,0.32,4.9,0.98,187.1,1.7009090909090911,7.333333333333333,2.368354430379747,0.2581769436997319,2020,84.10000000000001
2322,MICHAEL GALLUP,DAL,24.0,16.0,15.0,0.0,0.0,,0.0,105.0,59.0,843.0,14.29,5.0,0.0,0.0,5.0,0.0,0.0,173.3,1003,62,87.6,,0.0,,173.3,1.6504761904761909,6.5625,2.9372881355932203,0.1727816550348953,2020,84.30000000000001
2324,JAMISON CROWDER,NYJ,27.0,12.0,7.0,1.0,14.0,14.0,0.0,89.0,59.0,699.0,11.85,6.0,0.0,0.0,6.0,0.0,0.0,172.0,593,49,59.96,5.72,1.4,1.4,164.9,1.852808988764045,7.416666666666667,2.794915254237288,0.2900505902192243,2020,69.9
2330,TIM PATRICK,DEN,27.0,15.0,15.0,0.0,0.0,,0.0,79.0,51.0,742.0,14.55,6.0,0.0,0.0,6.0,0.0,0.0,161.2,750,50,69.7,,0.0,,161.2,2.040506329113924,5.266666666666667,3.16078431372549,0.2149333333333333,2020,74.2
2331,RUSSELL GAGE,ATL,24.0,16.0,8.0,2.0,9.0,4.5,0.0,109.0,72.0,786.0,10.92,4.0,0.0,0.0,4.0,0.0,0.0,181.1,762,47,67.91,2.78,0.9,0.45,174.60000000000002,1.6018348623853214,6.8125,2.4250000000000003,0.2376640419947506,2020,78.60000000000001
2332,TY HILTON,IND,31.0,15.0,15.0,0.0,0.0,,0.0,93.0,56.0,762.0,13.61,5.0,0.0,0.0,5.0,1.0,0.0,164.2,688,45,63.12,,0.0,,162.2,1.7440860215053762,6.2,2.896428571428572,0.2386627906976744,2020,76.2
2334,JERRY JEUDY,DEN,21.0,16.0,14.0,0.0,0.0,,0.0,113.0,52.0,856.0,16.46,3.0,2.0,0.0,3.0,1.0,0.0,157.6,806,50,74.91,,0.0,,155.60000000000002,1.376991150442478,7.0625,2.992307692307693,0.1955334987593052,2020,85.60000000000001
2336,MIKE WILLIAMS,LAC,26.0,15.0,11.0,1.0,1.0,1.0,0.0,85.0,48.0,756.0,15.75,5.0,0.0,0.0,5.0,0.0,0.0,153.7,799,53,68.12,,0.1,0.1,153.60000000000002,1.807058823529412,5.666666666666667,3.2000000000000006,0.1923654568210262,2020,75.60000000000001
2338,EMMANUEL SANDERS,NOR,33.0,14.0,5.0,1.0,12.0,12.0,0.0,82.0,61.0,726.0,11.9,5.0,1.0,0.0,5.0,0.0,0.0,164.8,548,34,34.2,,1.2000000000000002,1.2000000000000002,163.60000000000002,1.9951219512195124,5.857142857142857,2.6819672131147545,0.3007299270072993,2020,72.60000000000001
2339,MARQUEZ VALDES-SCANTLING,GNB,26.0,16.0,12.0,4.0,13.0,3.25,0.0,63.0,33.0,690.0,20.91,6.0,1.0,1.0,6.0,0.0,0.0,137.3,793,49,76.32,,1.3,0.325,138.0,2.1904761904761907,3.9375,4.181818181818182,0.173139974779319,2020,69.0
2340,DEVANTE PARKER,MIA,27.0,14.0,11.0,0.0,0.0,,0.0,103.0,63.0,793.0,12.59,4.0,1.0,0.0,4.0,0.0,0.0,166.3,726,51,68.04,,0.0,,166.3,1.6145631067961166,7.357142857142857,2.63968253968254,0.2290633608815427,2020,79.30000000000001
2341,GABRIEL DAVIS,BUF,21.0,16.0,11.0,1.0,0.0,0.0,0.0,62.0,35.0,599.0,17.11,7.0,1.0,0.0,7.0,0.0,0.0,136.9,797,49,73.12,,0.0,0.0,136.9,2.208064516129032,3.875,3.911428571428572,0.1717691342534504,2020,59.900000000000006
2342,DJ CHARK,JAX,24.0,13.0,12.0,0.0,0.0,,0.0,93.0,53.0,706.0,13.32,5.0,0.0,0.0,5.0,0.0,0.0,153.6,702,54,67.7,,0.0,,153.60000000000002,1.651612903225807,7.153846153846154,2.89811320754717,0.2188034188034188,2020,70.60000000000001
2343,KEELAN COLE,JAX,27.0,16.0,5.0,1.0,2.0,2.0,0.0,88.0,55.0,642.0,11.67,5.0,0.0,0.0,6.0,0.0,0.0,155.4,785,49,75.7,,0.2,0.2,149.2,1.695454545454545,5.5,2.7127272727272724,0.1979617834394904,2020,64.2
2344,LAVISKA SHENAULT,JAX,22.0,14.0,12.0,18.0,91.0,5.06,0.0,79.0,58.0,600.0,10.34,5.0,0.0,0.0,5.0,0.0,0.0,157.1,585,41,56.41,,9.1,0.5055555555555555,148.0,1.8734177215189876,5.642857142857143,2.5517241379310347,0.2685470085470085,2020,60.0
2345,CHRISTIAN KIRK,ARI,24.0,14.0,10.0,2.0,3.0,1.5,0.0,79.0,48.0,621.0,12.94,6.0,1.0,0.0,6.0,0.0,0.0,146.4,781,55,69.12,,0.3,0.15,146.1,1.8493670886075948,5.642857142857143,3.04375,0.1874519846350832,2020,62.1
2346,STERLING SHEPARD,NYG,27.0,12.0,12.0,6.0,49.0,8.17,1.0,90.0,66.0,656.0,9.94,3.0,0.0,0.0,4.0,1.0,0.0,162.5,561,46,55.38,,10.9,1.8166666666666669,149.60000000000002,1.6622222222222225,7.5,2.266666666666667,0.2896613190730838,2020,65.60000000000001
2349,JULIO JONES,ATL,31.0,9.0,9.0,0.0,0.0,,0.0,68.0,51.0,771.0,15.12,3.0,0.0,0.0,3.0,0.0,0.0,146.1,468,52,41.71,,0.0,,146.10000000000002,2.1485294117647062,7.555555555555555,2.8647058823529417,0.3121794871794872,2020,77.10000000000001
2351,ZACH PASCAL,IND,26.0,16.0,14.0,0.0,0.0,,0.0,71.0,44.0,629.0,14.3,5.0,0.0,0.0,5.0,0.0,0.0,136.9,834,52,76.51,0.0,0.0,,136.9,1.9281690140845071,4.4375,3.1113636363636363,0.1641486810551558,2020,62.900000000000006
2354,DARNELL MOONEY,CHI,23.0,16.0,9.0,4.0,20.0,5.0,0.0,98.0,61.0,631.0,10.34,4.0,1.0,0.0,4.0,1.0,0.0,152.1,781,48,72.92,,2.0,0.5,148.1,1.5112244897959184,6.125,2.4278688524590164,0.1947503201024327,2020,63.1
2355,DARIUS SLAYTON,NYG,23.0,16.0,15.0,2.0,-1.0,-0.5,0.0,96.0,50.0,751.0,15.02,3.0,1.0,1.0,3.0,0.0,0.0,141.0,877,54,86.57,,-0.1,-0.05,143.10000000000002,1.4906250000000003,6.0,2.8620000000000005,0.1607753705815279,2020,75.10000000000001
2359,MECOLE HARDMAN,KAN,22.0,16.0,8.0,4.0,31.0,7.75,0.0,62.0,41.0,560.0,13.66,4.0,2.0,2.0,5.0,1.0,0.0,128.1,494,30,30.9,,3.1,0.775,121.0,1.9516129032258065,3.875,2.951219512195122,0.2593117408906882,2020,56.0
2366,RASHARD HIGGINS,CLE,26.0,13.0,6.0,0.0,0.0,,0.0,52.0,37.0,599.0,16.19,4.0,3.0,0.0,4.0,0.0,0.0,120.9,502,38,47.31,,0.0,,120.9,2.325,4.0,3.267567567567568,0.2408366533864541,2020,59.900000000000006
2367,JAKOBI MEYERS,NWE,24.0,14.0,9.0,2.0,9.0,4.5,0.0,81.0,59.0,729.0,12.36,0.0,1.0,1.0,0.0,1.0,0.0,142.5,382,27,53.43,4.86,0.9,0.45,131.9,1.628395061728395,5.785714285714286,2.2355932203389832,0.3730366492146597,2020,72.9
2368,DAVID MOORE,SEA,25.0,16.0,6.0,8.0,61.0,7.63,0.0,47.0,35.0,417.0,11.91,6.0,1.0,0.0,6.0,0.0,0.0,118.8,224,14,41.87,,6.1000000000000005,0.7625000000000001,112.7,2.397872340425532,2.9375,3.22,0.5303571428571429,2020,41.7
2372,KENDRICK BOURNE,SFO,25.0,15.0,5.0,0.0,0.0,,0.0,74.0,49.0,667.0,13.61,2.0,0.0,0.0,2.0,1.0,0.0,129.7,688,45,62.89,,0.0,,127.7,1.7256756756756757,4.933333333333334,2.606122448979592,0.1885174418604651,2020,66.7
2373,GREG WARD,PHI,25.0,16.0,10.0,2.0,-4.0,-2.0,0.0,79.0,53.0,419.0,7.91,6.0,2.0,0.0,6.0,1.0,0.0,133.1,402,25,70.9,0.6,-0.4,-0.2,130.9,1.656962025316456,4.9375,2.469811320754717,0.331094527363184,2020,41.900000000000006
